chi,ddm_a,ddm_a_bin,chosen_mode,with_xai,prob_correct,pred_time,reward,correct,cog_retrieval_threshold,cog_latency_factor,cog_T_enc,cog_T_op,cog_ddm_a,cog_ddm_s,cog_chi
0.019287582070781892,0.7833333333333333,0,retrieve,False,0.4276692376577748,3.0091683745218383,0.3696296556693835,0.0,-1.0,0.3804739479744566,1.5,1.5,0.6090983980160073,0.6,0.017210781707954252
0.019287582070781892,0.7833333333333333,0,retrieve,False,0.8399545830258247,2.608301943125023,0.789646745232421,1.0,-1.0,0.3804739479744566,1.5,1.5,0.6090983980160073,0.6,0.017210781707954252
0.019287582070781892,0.7833333333333333,0,retrieve,True,0.044316197168677435,1.946517368616508,0.006772583669284127,0.0,-1.0,0.3804739479744566,1.5,1.5,0.6090983980160073,0.6,0.017210781707954252
0.019287582070781892,0.7833333333333333,0,retrieve,True,0.03708312093250073,1.6576007763965415,0.005112009917160647,0.0,-1.0,0.3804739479744566,1.5,1.5,0.6090983980160073,0.6,0.017210781707954252
0.019287582070781892,0.7833333333333333,0,retrieve,True,0.037083120931886204,1.5559553447355674,0.007072504521827217,1.0,-1.0,0.3804739479744566,1.5,1.5,0.6090983980160073,0.6,0.017210781707954252
0.019287582070781892,0.7833333333333333,0,retrieve,False,0.037083120931886204,1.5010446023922839,0.008131599971340855,0.0,-1.0,0.3804739479744566,1.5,1.5,0.6090983980160073,0.6,0.017210781707954252
0.019287582070781892,0.7833333333333333,0,retrieve,False,0.037083120931886204,1.4651840478272276,0.008823263360618134,0.0,-1.0,0.3804739479744566,1.5,1.5,0.6090983980160073,0.6,0.017210781707954252
0.019287582070781892,0.7833333333333333,0,retrieve,False,0.9629168790681139,1.439262424976475,0.9351569869249875,1.0,-1.0,0.3804739479744566,1.5,1.5,0.6090983980160073,0.6,0.017210781707954252
0.019287582070781892,0.7833333333333333,0,retrieve,False,0.037083120931886204,1.4193119213969108,0.00970802576390415,0.0,-1.0,0.3804739479744566,1.5,1.5,0.6090983980160073,0.6,0.017210781707954252
0.019287582070781892,0.7833333333333333,0,retrieve,True,0.037083120931886204,1.403289853800949,0.010017052707604876,0.0,-1.0,0.3804739479744566,1.5,1.5,0.6090983980160073,0.6,0.017210781707954252
0.019287582070781892,0.7833333333333333,0,retrieve,True,0.037083120931886204,1.3900213022331602,0.010272970984929006,0.0,-1.0,0.3804739479744566,1.5,1.5,0.6090983980160073,0.6,0.017210781707954252
0.019287582070781892,0.7833333333333333,0,retrieve,True,0.037083120931886204,1.37877497393381,0.01048988546499768,0.0,-1.0,0.3804739479744566,1.5,1.5,0.6090983980160073,0.6,0.017210781707954252
