chi,chosen_mode,with_xai,prob_correct,pred_time,reward,correct,cog_retrieval_threshold,cog_latency_factor,cog_T_enc,cog_T_op,cog_ddm_a,cog_ddm_s,cog_chi
0.015390867179629878,unknown,True,0.6279985985494798,3.7796065001348884,0.569827176914638,1.0,-1.583832241822733,0.19445441946611758,1.7597257689009478,1.7012155543580685,0.6687751667215941,0.9784065807433782,0.007970638436914573
0.015390867179629878,unknown,False,0.20789948357754975,3.706448654984134,0.15085402462057113,0.0,-1.583832241822733,0.19445441946611758,1.7597257689009478,1.7012155543580685,0.6687751667215941,0.9784065807433782,0.007970638436914573
0.015390867179629878,unknown,False,0.6062954110966696,3.7341053035380396,0.5488242923351642,1.0,-1.583832241822733,0.19445441946611758,1.7597257689009478,1.7012155543580685,0.6687751667215941,0.9784065807433782,0.007970638436914573
0.015390867179629878,unknown,True,0.6715553306567901,3.7689222820238806,0.613548348403813,1.0,-1.583832241822733,0.19445441946611758,1.7597257689009478,1.7012155543580685,0.6687751667215941,0.9784065807433782,0.007970638436914573
0.015390867179629878,unknown,False,0.37074907507993715,3.77545939511738,0.3126414809875998,0.0,-1.583832241822733,0.19445441946611758,1.7597257689009478,1.7012155543580685,0.6687751667215941,0.9784065807433782,0.007970638436914573
0.015390867179629878,unknown,False,0.5440881397252559,3.6755300484211673,0.4875185449352672,1.0,-1.583832241822733,0.19445441946611758,1.7597257689009478,1.7012155543580685,0.6687751667215941,0.9784065807433782,0.007970638436914573
0.015390867179629878,unknown,False,0.47008059219308596,3.8306554713988548,0.4111234826218637,0.0,-1.583832241822733,0.19445441946611758,1.7597257689009478,1.7012155543580685,0.6687751667215941,0.9784065807433782,0.007970638436914573
0.015390867179629878,unknown,True,0.3130959149089542,6.210551234909964,0.21751014574016864,0.0,-1.583832241822733,0.19445441946611758,1.7597257689009478,1.7012155543580685,0.6687751667215941,0.9784065807433782,0.007970638436914573
0.015390867179629878,unknown,False,0.5073981232504625,3.78480946093468,0.4491466235370103,0.0,-1.583832241822733,0.19445441946611758,1.7597257689009478,1.7012155543580685,0.6687751667215941,0.9784065807433782,0.007970638436914573
0.015390867179629878,unknown,False,0.23163854077786836,3.7541274055959475,0.17385926450293263,1.0,-1.583832241822733,0.19445441946611758,1.7597257689009478,1.7012155543580685,0.6687751667215941,0.9784065807433782,0.007970638436914573
