task,app_id,model_name,repeat,instance_id,strategy,parameter,parameter_value,success,time_seconds
counterfactual,mushrooms,mlp,4,155,cf_dt_read,memory_recall_threshold,0.0,0.7310585782921701,6.19317573487651
counterfactual,mushrooms,mlp,4,155,cf_dt_retrieve,memory_recall_threshold,0.0,0.25,5.314580657953517
counterfactual,mushrooms,mlp,4,155,recall_change_dt,memory_recall_threshold,0.0,0.0,0.0
counterfactual,mushrooms,mlp,4,155,recall_change_lr,memory_recall_threshold,0.0,0.0,0.0
counterfactual,mushrooms,mlp,4,11,cf_lr_calculation,memory_recall_threshold,0.0,0.8884111815033157,2.0000000000000004
counterfactual,mushrooms,mlp,4,11,cf_lr_heuristic,memory_recall_threshold,0.0,0.4,9.5
counterfactual,mushrooms,mlp,4,11,cf_dt_read,memory_recall_threshold,0.0,1.0,6.19317573487651
counterfactual,mushrooms,mlp,4,11,cf_dt_retrieve,memory_recall_threshold,0.0,0.9375,4.342422296693466
counterfactual,mushrooms,mlp,4,11,recall_change_dt,memory_recall_threshold,0.0,0.0,0.0
counterfactual,mushrooms,mlp,4,11,recall_change_lr,memory_recall_threshold,0.0,0.0,0.0
counterfactual,mushrooms,mlp,4,132,cf_lr_calculation,memory_recall_threshold,0.0,0.2962599092912811,2.0000000000000004
counterfactual,mushrooms,mlp,4,132,cf_lr_heuristic,memory_recall_threshold,0.0,0.75,9.5
counterfactual,mushrooms,mlp,4,132,cf_dt_read,memory_recall_threshold,0.0,1.0,6.19317573487651
counterfactual,mushrooms,mlp,4,132,cf_dt_retrieve,memory_recall_threshold,0.0,0.8125,4.990527870866833
counterfactual,mushrooms,mlp,4,132,recall_change_dt,memory_recall_threshold,0.0,0.0,0.0
counterfactual,mushrooms,mlp,4,132,recall_change_lr,memory_recall_threshold,0.0,0.0,0.0
counterfactual,wine_quality,mlp,0,200,cf_lr_calculation,memory_recall_threshold,1.0,0.6218309622424425,1.9999999999999998
counterfactual,wine_quality,mlp,0,200,cf_lr_heuristic,memory_recall_threshold,1.0,0.5,9.5
counterfactual,wine_quality,mlp,0,200,cf_dt_read,memory_recall_threshold,1.0,1.0,6.19317573487651
counterfactual,wine_quality,mlp,0,200,cf_dt_retrieve,memory_recall_threshold,1.0,1.0,2.210605574173367
counterfactual,wine_quality,mlp,0,200,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,200,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,368,cf_lr_calculation,memory_recall_threshold,1.0,0.6441353638923649,2.0
counterfactual,wine_quality,mlp,0,368,cf_lr_heuristic,memory_recall_threshold,1.0,0.5,9.5
counterfactual,wine_quality,mlp,0,368,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,0,368,cf_dt_retrieve,memory_recall_threshold,1.0,0.375,3.6943167225201
counterfactual,wine_quality,mlp,0,368,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,368,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,259,cf_lr_calculation,memory_recall_threshold,1.0,0.2061501616485559,2.0
counterfactual,wine_quality,mlp,0,259,cf_lr_heuristic,memory_recall_threshold,1.0,0.0,9.5
counterfactual,wine_quality,mlp,0,259,cf_dt_read,memory_recall_threshold,1.0,1.0,6.19317573487651
counterfactual,wine_quality,mlp,0,259,cf_dt_retrieve,memory_recall_threshold,1.0,0.875,2.148105574173367
counterfactual,wine_quality,mlp,0,259,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,259,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,106,cf_lr_calculation,memory_recall_threshold,1.0,1.0,2.0
counterfactual,wine_quality,mlp,0,106,cf_lr_heuristic,memory_recall_threshold,1.0,0.0,9.500000000000002
counterfactual,wine_quality,mlp,0,106,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,0,106,cf_dt_retrieve,memory_recall_threshold,1.0,0.375,3.5380667225201
counterfactual,wine_quality,mlp,0,106,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,106,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,377,cf_lr_calculation,memory_recall_threshold,1.0,0.6448328567948611,2.0
counterfactual,wine_quality,mlp,0,377,cf_lr_heuristic,memory_recall_threshold,1.0,0.0,9.500000000000002
counterfactual,wine_quality,mlp,0,377,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,0,377,cf_dt_retrieve,memory_recall_threshold,1.0,0.0,2.889961148346733
counterfactual,wine_quality,mlp,0,377,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,377,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,264,cf_lr_calculation,memory_recall_threshold,1.0,1.0,2.0
counterfactual,wine_quality,mlp,0,264,cf_lr_heuristic,memory_recall_threshold,1.0,0.5,9.5
counterfactual,wine_quality,mlp,0,264,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,0,264,cf_dt_retrieve,memory_recall_threshold,1.0,0.0,3.1515139354334165
counterfactual,wine_quality,mlp,0,264,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,264,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,293,cf_lr_calculation,memory_recall_threshold,1.0,0.47647016533803266,2.0
counterfactual,wine_quality,mlp,0,293,cf_lr_heuristic,memory_recall_threshold,1.0,0.2,9.5
counterfactual,wine_quality,mlp,0,293,cf_dt_read,memory_recall_threshold,1.0,1.0,6.19317573487651
counterfactual,wine_quality,mlp,0,293,cf_dt_retrieve,memory_recall_threshold,1.0,1.0,3.2765139354334165
counterfactual,wine_quality,mlp,0,293,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,293,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,183,cf_lr_calculation,memory_recall_threshold,1.0,1.0,2.0
counterfactual,wine_quality,mlp,0,183,cf_lr_heuristic,memory_recall_threshold,1.0,0.0,9.500000000000002
counterfactual,wine_quality,mlp,0,183,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,0,183,cf_dt_retrieve,memory_recall_threshold,1.0,0.25,2.858711148346733
counterfactual,wine_quality,mlp,0,183,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,183,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,336,cf_lr_calculation,memory_recall_threshold,1.0,1.0,2.0
counterfactual,wine_quality,mlp,0,336,cf_lr_heuristic,memory_recall_threshold,1.0,0.6666666666666666,9.5
counterfactual,wine_quality,mlp,0,336,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,0,336,cf_dt_retrieve,memory_recall_threshold,1.0,0.1875,2.4721583612600497
counterfactual,wine_quality,mlp,0,336,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,336,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,321,cf_lr_calculation,memory_recall_threshold,1.0,0.13293239766456072,2.0
counterfactual,wine_quality,mlp,0,321,cf_lr_heuristic,memory_recall_threshold,1.0,0.2,9.5
counterfactual,wine_quality,mlp,0,321,cf_dt_read,memory_recall_threshold,1.0,1.0,6.19317573487651
counterfactual,wine_quality,mlp,0,321,cf_dt_retrieve,memory_recall_threshold,1.0,0.6875,3.093086148346733
counterfactual,wine_quality,mlp,0,321,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,321,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,46,cf_lr_calculation,memory_recall_threshold,1.0,0.5351399121728214,1.9999999999999998
counterfactual,wine_quality,mlp,0,46,cf_lr_heuristic,memory_recall_threshold,1.0,0.75,9.5
counterfactual,wine_quality,mlp,0,46,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,0,46,cf_dt_retrieve,memory_recall_threshold,1.0,0.3125,3.2452639354334165
counterfactual,wine_quality,mlp,0,46,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,46,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,161,cf_lr_calculation,memory_recall_threshold,1.0,0.2061501616485559,2.0
counterfactual,wine_quality,mlp,0,161,cf_lr_heuristic,memory_recall_threshold,1.0,0.3333333333333333,9.5
counterfactual,wine_quality,mlp,0,161,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,0,161,cf_dt_retrieve,memory_recall_threshold,1.0,0.25,2.827461148346733
counterfactual,wine_quality,mlp,0,161,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,161,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,157,cf_lr_calculation,memory_recall_threshold,1.0,0.6448328567948611,2.0
counterfactual,wine_quality,mlp,0,157,cf_lr_heuristic,memory_recall_threshold,1.0,0.5,9.5
counterfactual,wine_quality,mlp,0,157,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,0,157,cf_dt_retrieve,memory_recall_threshold,1.0,0.0,2.4721583612600497
counterfactual,wine_quality,mlp,0,157,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,157,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,382,cf_lr_calculation,memory_recall_threshold,1.0,0.13293239766456072,2.0
counterfactual,wine_quality,mlp,0,382,cf_lr_heuristic,memory_recall_threshold,1.0,0.25,9.5
counterfactual,wine_quality,mlp,0,382,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,0,382,cf_dt_retrieve,memory_recall_threshold,1.0,0.0,3.2765139354334165
counterfactual,wine_quality,mlp,0,382,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,382,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,381,cf_lr_calculation,memory_recall_threshold,1.0,0.5853014692245933,2.0
counterfactual,wine_quality,mlp,0,381,cf_lr_heuristic,memory_recall_threshold,1.0,0.75,9.5
counterfactual,wine_quality,mlp,0,381,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,0,381,cf_dt_retrieve,memory_recall_threshold,1.0,0.3125,3.2452639354334165
counterfactual,wine_quality,mlp,0,381,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,381,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,302,cf_lr_calculation,memory_recall_threshold,1.0,0.13293239766456072,2.0
counterfactual,wine_quality,mlp,0,302,cf_lr_heuristic,memory_recall_threshold,1.0,0.2,9.5
counterfactual,wine_quality,mlp,0,302,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,0,302,cf_dt_retrieve,memory_recall_threshold,1.0,0.0,2.764961148346733
counterfactual,wine_quality,mlp,0,302,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,302,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,392,cf_lr_calculation,memory_recall_threshold,1.0,0.48809954086969964,2.0
counterfactual,wine_quality,mlp,0,392,cf_lr_heuristic,memory_recall_threshold,1.0,0.0,9.5
counterfactual,wine_quality,mlp,0,392,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,0,392,cf_dt_retrieve,memory_recall_threshold,1.0,0.375,3.5693167225201
counterfactual,wine_quality,mlp,0,392,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,392,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,367,cf_lr_calculation,memory_recall_threshold,1.0,1.0,2.0
counterfactual,wine_quality,mlp,0,367,cf_lr_heuristic,memory_recall_threshold,1.0,0.0,9.500000000000002
counterfactual,wine_quality,mlp,0,367,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,0,367,cf_dt_retrieve,memory_recall_threshold,1.0,0.3125,3.3390139354334165
counterfactual,wine_quality,mlp,0,367,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,367,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,390,cf_lr_calculation,memory_recall_threshold,1.0,0.5853014692245933,2.0
counterfactual,wine_quality,mlp,0,390,cf_lr_heuristic,memory_recall_threshold,1.0,0.16666666666666669,9.500000000000002
counterfactual,wine_quality,mlp,0,390,cf_dt_read,memory_recall_threshold,1.0,1.0,6.19317573487651
counterfactual,wine_quality,mlp,0,390,cf_dt_retrieve,memory_recall_threshold,1.0,0.75,2.983711148346733
counterfactual,wine_quality,mlp,0,390,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,390,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,232,cf_lr_calculation,memory_recall_threshold,1.0,0.2061501616485559,2.0
counterfactual,wine_quality,mlp,0,232,cf_lr_heuristic,memory_recall_threshold,1.0,0.0,9.5
counterfactual,wine_quality,mlp,0,232,cf_dt_read,memory_recall_threshold,1.0,1.0,6.19317573487651
counterfactual,wine_quality,mlp,0,232,cf_dt_retrieve,memory_recall_threshold,1.0,1.0,3.1515139354334165
counterfactual,wine_quality,mlp,0,232,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,0,232,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,90,cf_lr_calculation,memory_recall_threshold,1.0,0.9999999999999999,1.9999999999999998
counterfactual,wine_quality,mlp,1,90,cf_lr_heuristic,memory_recall_threshold,1.0,0.6000000000000001,9.5
counterfactual,wine_quality,mlp,1,90,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,1,90,cf_dt_retrieve,memory_recall_threshold,1.0,0.4375,4.018369509606783
counterfactual,wine_quality,mlp,1,90,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,90,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,170,cf_lr_calculation,memory_recall_threshold,1.0,0.37742161848632394,2.0
counterfactual,wine_quality,mlp,1,170,cf_lr_heuristic,memory_recall_threshold,1.0,0.0,9.500000000000002
counterfactual,wine_quality,mlp,1,170,cf_dt_read,memory_recall_threshold,1.0,1.0,6.19317573487651
counterfactual,wine_quality,mlp,1,170,cf_dt_retrieve,memory_recall_threshold,1.0,0.625,3.6005667225201
counterfactual,wine_quality,mlp,1,170,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,170,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,67,cf_lr_calculation,memory_recall_threshold,1.0,0.2061501616485559,2.0
counterfactual,wine_quality,mlp,1,67,cf_lr_heuristic,memory_recall_threshold,1.0,0.0,9.5
counterfactual,wine_quality,mlp,1,67,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,1,67,cf_dt_retrieve,memory_recall_threshold,1.0,0.0,3.7568167225201
counterfactual,wine_quality,mlp,1,67,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,67,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,57,cf_lr_calculation,memory_recall_threshold,1.0,0.2061501616485559,2.0
counterfactual,wine_quality,mlp,1,57,cf_lr_heuristic,memory_recall_threshold,1.0,0.25,9.5
counterfactual,wine_quality,mlp,1,57,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,1,57,cf_dt_retrieve,memory_recall_threshold,1.0,0.0,2.889961148346733
counterfactual,wine_quality,mlp,1,57,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,57,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,319,cf_lr_calculation,memory_recall_threshold,1.0,0.13293239766456072,2.0
counterfactual,wine_quality,mlp,1,319,cf_lr_heuristic,memory_recall_threshold,1.0,0.0,9.5
counterfactual,wine_quality,mlp,1,319,cf_dt_read,memory_recall_threshold,1.0,1.0,6.19317573487651
counterfactual,wine_quality,mlp,1,319,cf_dt_retrieve,memory_recall_threshold,1.0,0.5625,3.8933695096067833
counterfactual,wine_quality,mlp,1,319,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,319,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,210,cf_lr_calculation,memory_recall_threshold,1.0,1.0,2.0
counterfactual,wine_quality,mlp,1,210,cf_lr_heuristic,memory_recall_threshold,1.0,0.0,9.5
counterfactual,wine_quality,mlp,1,210,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,1,210,cf_dt_retrieve,memory_recall_threshold,1.0,0.0,2.889961148346733
counterfactual,wine_quality,mlp,1,210,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,210,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,151,cf_lr_calculation,memory_recall_threshold,1.0,0.48809954086969964,2.0
counterfactual,wine_quality,mlp,1,151,cf_lr_heuristic,memory_recall_threshold,1.0,0.2,9.5
counterfactual,wine_quality,mlp,1,151,cf_dt_read,memory_recall_threshold,1.0,1.0,6.19317573487651
counterfactual,wine_quality,mlp,1,151,cf_dt_retrieve,memory_recall_threshold,1.0,0.6875,3.4015139354334165
counterfactual,wine_quality,mlp,1,151,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,151,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,317,cf_lr_calculation,memory_recall_threshold,1.0,0.7921201492617308,2.0
counterfactual,wine_quality,mlp,1,317,cf_lr_heuristic,memory_recall_threshold,1.0,0.5,9.500000000000002
counterfactual,wine_quality,mlp,1,317,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,1,317,cf_dt_retrieve,memory_recall_threshold,1.0,0.375,3.6318167225201
counterfactual,wine_quality,mlp,1,317,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,317,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,270,cf_lr_calculation,memory_recall_threshold,1.0,0.9999999999999999,1.9999999999999998
counterfactual,wine_quality,mlp,1,270,cf_lr_heuristic,memory_recall_threshold,1.0,1.0,9.5
counterfactual,wine_quality,mlp,1,270,cf_dt_read,memory_recall_threshold,1.0,1.0,6.19317573487651
counterfactual,wine_quality,mlp,1,270,cf_dt_retrieve,memory_recall_threshold,1.0,1.0,2.3784083612600497
counterfactual,wine_quality,mlp,1,270,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,270,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,183,cf_lr_calculation,memory_recall_threshold,1.0,1.0,2.0
counterfactual,wine_quality,mlp,1,183,cf_lr_heuristic,memory_recall_threshold,1.0,0.0,9.5
counterfactual,wine_quality,mlp,1,183,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,1,183,cf_dt_retrieve,memory_recall_threshold,1.0,0.375,3.5380667225201
counterfactual,wine_quality,mlp,1,183,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,183,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,148,cf_lr_calculation,memory_recall_threshold,1.0,0.6441353638923649,2.0
counterfactual,wine_quality,mlp,1,148,cf_lr_heuristic,memory_recall_threshold,1.0,0.25,9.5
counterfactual,wine_quality,mlp,1,148,cf_dt_read,memory_recall_threshold,1.0,1.0,6.19317573487651
counterfactual,wine_quality,mlp,1,148,cf_dt_retrieve,memory_recall_threshold,1.0,1.0,2.6909083612600497
counterfactual,wine_quality,mlp,1,148,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,148,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,26,cf_lr_calculation,memory_recall_threshold,1.0,0.2061501616485559,2.0
counterfactual,wine_quality,mlp,1,26,cf_lr_heuristic,memory_recall_threshold,1.0,0.0,9.5
counterfactual,wine_quality,mlp,1,26,cf_dt_read,memory_recall_threshold,1.0,1.0,6.19317573487651
counterfactual,wine_quality,mlp,1,26,cf_dt_retrieve,memory_recall_threshold,1.0,1.0,1.8553027870866834
counterfactual,wine_quality,mlp,1,26,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,26,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,355,cf_lr_calculation,memory_recall_threshold,1.0,0.5853014692245933,2.0
counterfactual,wine_quality,mlp,1,355,cf_lr_heuristic,memory_recall_threshold,1.0,0.16666666666666669,9.500000000000002
counterfactual,wine_quality,mlp,1,355,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,1,355,cf_dt_retrieve,memory_recall_threshold,1.0,0.3125,3.155586148346733
counterfactual,wine_quality,mlp,1,355,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,355,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,341,cf_lr_calculation,memory_recall_threshold,1.0,0.13293239766456072,2.0
counterfactual,wine_quality,mlp,1,341,cf_lr_heuristic,memory_recall_threshold,1.0,0.2,9.5
counterfactual,wine_quality,mlp,1,341,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,1,341,cf_dt_retrieve,memory_recall_threshold,1.0,0.0,4.279922296693467
counterfactual,wine_quality,mlp,1,341,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,341,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,279,cf_lr_calculation,memory_recall_threshold,1.0,0.6448328567948611,2.0
counterfactual,wine_quality,mlp,1,279,cf_lr_heuristic,memory_recall_threshold,1.0,0.0,9.500000000000002
counterfactual,wine_quality,mlp,1,279,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,1,279,cf_dt_retrieve,memory_recall_threshold,1.0,0.0,2.827461148346733
counterfactual,wine_quality,mlp,1,279,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,279,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,192,cf_lr_calculation,memory_recall_threshold,1.0,0.13293239766456072,2.0
counterfactual,wine_quality,mlp,1,192,cf_lr_heuristic,memory_recall_threshold,1.0,0.0,9.5
counterfactual,wine_quality,mlp,1,192,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,1,192,cf_dt_retrieve,memory_recall_threshold,1.0,0.25,2.889961148346733
counterfactual,wine_quality,mlp,1,192,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,192,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,87,cf_lr_calculation,memory_recall_threshold,1.0,0.6212521203198422,1.9999999999999998
counterfactual,wine_quality,mlp,1,87,cf_lr_heuristic,memory_recall_threshold,1.0,0.6666666666666667,9.500000000000002
counterfactual,wine_quality,mlp,1,87,cf_dt_read,memory_recall_threshold,1.0,1.0,6.19317573487651
counterfactual,wine_quality,mlp,1,87,cf_dt_retrieve,memory_recall_threshold,1.0,1.0,2.054355574173367
counterfactual,wine_quality,mlp,1,87,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,87,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,363,cf_lr_calculation,memory_recall_threshold,1.0,0.9289395152335043,1.9999999999999998
counterfactual,wine_quality,mlp,1,363,cf_lr_heuristic,memory_recall_threshold,1.0,0.8,9.5
counterfactual,wine_quality,mlp,1,363,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,1,363,cf_dt_retrieve,memory_recall_threshold,1.0,0.1875,2.5346583612600497
counterfactual,wine_quality,mlp,1,363,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,363,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,47,cf_lr_calculation,memory_recall_threshold,1.0,0.9289395152335043,1.9999999999999998
counterfactual,wine_quality,mlp,1,47,cf_lr_heuristic,memory_recall_threshold,1.0,1.0,9.5
counterfactual,wine_quality,mlp,1,47,cf_dt_read,memory_recall_threshold,1.0,1.0,6.19317573487651
counterfactual,wine_quality,mlp,1,47,cf_dt_retrieve,memory_recall_threshold,1.0,0.8125,2.5659083612600497
counterfactual,wine_quality,mlp,1,47,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,47,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,159,cf_lr_calculation,memory_recall_threshold,1.0,0.9999999999999999,1.9999999999999998
counterfactual,wine_quality,mlp,1,159,cf_lr_heuristic,memory_recall_threshold,1.0,1.0000000000000002,9.500000000000002
counterfactual,wine_quality,mlp,1,159,cf_dt_read,memory_recall_threshold,1.0,0.7310585782921701,6.19317573487651
counterfactual,wine_quality,mlp,1,159,cf_dt_retrieve,memory_recall_threshold,1.0,0.0,4.018369509606783
counterfactual,wine_quality,mlp,1,159,recall_change_dt,memory_recall_threshold,1.0,0.0,0.0
counterfactual,wine_quality,mlp,1,159,recall_change_lr,memory_recall_threshold,1.0,0.0,0.0
