chi,ddm_a,ddm_a_bin,chosen_mode,with_xai,prob_correct,pred_time,reward,correct,cog_retrieval_threshold,cog_latency_factor,cog_T_enc,cog_T_op,cog_ddm_a,cog_ddm_s,cog_chi
0.010052779563745284,1.5166666666666666,2,retrieve,True,0.72265625,8.033229860477487,0.6418999610277235,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,False,0.358984375,7.767382027514512,0.2809005956899997,0.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,False,0.5296875,6.885074503089526,0.46047336374047787,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,False,0.34414062500000003,7.3920263032757605,0.26983021404376184,0.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,False,0.5148437499999999,6.645604712155164,0.44803695076091715,0.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,True,0.5890625,5.6817002649506305,0.5319456196891782,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,False,0.537109375,7.171307170726025,0.4650178048287854,1.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,True,0.61875,6.161473892296576,0.5568100611729709,0.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,False,0.61875,5.876181368823879,0.5596780440226266,0.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
0.010052779563745284,1.5166666666666666,2,retrieve,False,0.685546875,7.024513509446121,0.6149309891469874,0.0,-1.0,0.49175213535433554,1.00332285448787,2.313329608530207,1.5166666666666666,0.9,0.0071351954011622575
