episode,step,condition_name,condition_mode,episode_complexity,app_id,model_name,explanation_type,selected_strategy,selected_strategy_available,reward,decision_noise,memory_recall_threshold,opportunity_cost,lr_calculation_prob_correct,lr_heuristic_prob_correct,dt_traversal_prob_correct,lr_calculation_predicted_correct,lr_heuristic_predicted_correct,dt_traversal_predicted_correct,lr_calculation_pred_time,lr_heuristic_pred_time,dt_traversal_pred_time,selected_prob_correct,selected_predicted_class,selected_predicted_correct,selected_pred_time,selected_decision_boundary,selected_mode,selected_features,selected_feature_slots,selected_feature_mask,selected_feature_slot_mask,sweep_parameter,sweep_value
0,24,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.490625,0.3,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.9375,0.5,0,False,0.9375,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
0,25,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.7803813048789243,0.3,0.5,0.01,0.0,0.0,1.0,False,False,True,0.0,0.0,21.961869512107565,1.0,1,True,21.961869512107565,1.5,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
0,26,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.4909375,0.3,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.90625,0.5,0,False,0.90625,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
0,27,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.49,0.3,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,1.0,0.5,0,True,1.0,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
0,28,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.8111531406929182,0.3,0.5,0.01,0.0,0.0,1.0,False,False,True,0.0,0.0,18.884685930708173,1.0,1,True,18.884685930708173,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
0,29,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.4909375,0.3,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.90625,0.5,0,False,0.90625,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
0,30,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.8432375177931766,0.3,0.5,0.01,0.0,0.0,1.0,False,False,True,0.0,0.0,15.676248220682346,1.0,1,True,15.676248220682346,0.9,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
0,31,decision_tree,mixed,low,wine_binary,xgboost,none,dt_traversal,True,0.4903125,0.3,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.96875,0.5,0,False,0.96875,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
0,32,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,-0.15676248220682346,0.3,0.5,0.01,0.0,0.0,0.0,False,False,False,0.0,0.0,15.676248220682346,0.0,1,False,15.676248220682346,0.9,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
0,33,decision_tree,mixed,low,wine_binary,xgboost,dt,dt_traversal,True,0.8111531406929182,0.3,0.5,0.01,0.0,0.0,1.0,False,False,True,0.0,0.0,18.884685930708173,1.0,1,True,18.884685930708173,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]",decision_noise,0.3
