sweep_parameter,sweep_value,condition_name,app_id,model_name,selected_strategy,trials,mean_reward,mean_prob_correct,mean_time,availability_rate,dataset_trials,selection_rate
opportunity_cost,0.02,decision_tree,star98_pass_rate,xgboost,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,decision_tree,wine_binary,mlp,dt_traversal,40,0.46552503774106413,0.6,6.723748112946794,1.0,40,1.0
opportunity_cost,0.02,decision_tree,wine_binary,mlp,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,decision_tree,wine_binary,mlp,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,decision_tree,wine_binary,xgboost,dt_traversal,40,0.5365228352122676,0.6765625,7.00198323938662,1.0,40,1.0
opportunity_cost,0.02,decision_tree,wine_binary,xgboost,lr_calculation,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,decision_tree,wine_binary,xgboost,lr_heuristic,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,hybrid,anes96_vote,mlp,dt_traversal,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,hybrid,anes96_vote,mlp,lr_calculation,13,0.8347959132350848,0.9048042493032609,3.500416803408802,1.0,40,0.325
opportunity_cost,0.02,hybrid,anes96_vote,mlp,lr_heuristic,27,0.5445318259443173,0.5847841624305987,2.012616824314076,1.0,40,0.675
opportunity_cost,0.02,hybrid,breast_cancer,xgboost,dt_traversal,1,-0.0010436745178717954,0.25,12.552183725893588,1.0,40,0.025
opportunity_cost,0.02,hybrid,breast_cancer,xgboost,lr_calculation,14,0.39129357215619315,0.48886622001836955,4.878632393108822,1.0,40,0.35
opportunity_cost,0.02,hybrid,breast_cancer,xgboost,lr_heuristic,25,0.5296743474740744,0.5614787790374627,1.5902215781694102,1.0,40,0.625
opportunity_cost,0.02,hybrid,mushrooms,mlp,dt_traversal,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,hybrid,mushrooms,mlp,lr_calculation,8,0.5473775459734532,0.6626764146574491,5.764943434199795,1.0,40,0.2
opportunity_cost,0.02,hybrid,mushrooms,mlp,lr_heuristic,32,0.435141558997292,0.4718733373305978,1.8365889166652882,1.0,40,0.8
opportunity_cost,0.02,hybrid,rand_health_visits,mlp,dt_traversal,1,0.49843448822319253,0.875,18.828275588840373,1.0,80,0.0125
opportunity_cost,0.02,hybrid,rand_health_visits,mlp,lr_calculation,18,0.673993363294196,0.759915729310515,4.296118300815953,1.0,80,0.225
opportunity_cost,0.02,hybrid,rand_health_visits,mlp,lr_heuristic,61,0.5657680582818099,0.6016041958134989,1.7918068765844548,1.0,80,0.7625
opportunity_cost,0.02,hybrid,star98_pass_rate,mlp,dt_traversal,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,hybrid,star98_pass_rate,mlp,lr_calculation,9,0.5451340321930647,0.6414247761270302,4.814537196698279,1.0,40,0.225
opportunity_cost,0.02,hybrid,star98_pass_rate,mlp,lr_heuristic,31,0.4980801737735266,0.531002477085266,1.6461151655869726,1.0,40,0.775
opportunity_cost,0.02,hybrid,star98_pass_rate,xgboost,dt_traversal,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,hybrid,star98_pass_rate,xgboost,lr_calculation,10,0.6455293927494149,0.7582445021845288,5.635755471755695,1.0,40,0.25
opportunity_cost,0.02,hybrid,star98_pass_rate,xgboost,lr_heuristic,30,0.5483835619050208,0.6424913947367953,4.705391641588727,1.0,40,0.75
opportunity_cost,0.02,hybrid,wine_quality,mlp,dt_traversal,3,0.5583636045684403,0.8125,12.706819771577988,1.0,40,0.075
opportunity_cost,0.02,hybrid,wine_quality,mlp,lr_calculation,12,0.4928931419417904,0.5943707644078313,5.073881123302045,1.0,40,0.3
opportunity_cost,0.02,hybrid,wine_quality,mlp,lr_heuristic,25,0.42638972671463976,0.45819398005717493,1.5902126671267585,1.0,40,0.625
opportunity_cost,0.02,linear_regression,forest_cover,mlp,dt_traversal,0,0.0,0.0,0.0,0.0,80,0.0
opportunity_cost,0.02,linear_regression,forest_cover,mlp,lr_calculation,41,0.4451030180907394,0.5917106706684606,7.33038262888606,1.0,80,0.5125
opportunity_cost,0.02,linear_regression,forest_cover,mlp,lr_heuristic,39,0.47459433043986676,0.5110585544993779,1.823211202975554,1.0,80,0.4875
opportunity_cost,0.02,linear_regression,star98_pass_rate,xgboost,dt_traversal,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,linear_regression,star98_pass_rate,xgboost,lr_calculation,21,0.60666359182713,0.7383153228207148,6.582586549679239,1.0,40,0.525
opportunity_cost,0.02,linear_regression,star98_pass_rate,xgboost,lr_heuristic,19,0.46172378086702753,0.4935281255444142,1.5902172338693348,1.0,40,0.475
