app_id,model_name,dataset,instance_id,row_idx,calculation_mode,decision_boundary,n_selected_features,prob_correct,pred_time,reward,decision_noise,memory_recall_threshold,opportunity_cost
adult,xgboost,adult/xgboost,77,11,retrieve,1.0,6,0.4687500002173395,25.100019960632938,0.1190768053152473,0.32044557253709205,1.7191868947789493,0.01345310463623939
adult,xgboost,adult/xgboost,77,11,read,1.0,6,0.9995097662176529,16.053480807533145,0.7715406091380487,0.32044557253709205,1.7191868947789493,0.01345310463623939
adult,xgboost,adult/xgboost,38,12,retrieve,1.0,6,0.4375001886844412,22.989138864488535,0.1407492519299925,0.3862797036683295,1.8504932711429372,0.012386324621941591
adult,xgboost,adult/xgboost,38,12,read,1.0,6,0.06277848974770106,17.835731074351074,-0.1701406652088624,0.3862797036683295,1.8504932711429372,0.012386324621941591
adult,xgboost,adult/xgboost,63,13,retrieve,1.0,6,0.43751663849397326,20.16371800449368,0.3575671962657405,0.4734018330014122,1.63863192755738,0.0033698865562933156
adult,xgboost,adult/xgboost,63,13,read,1.0,6,0.32242381108405105,17.76773713219214,0.2505485525865232,0.4734018330014122,1.63863192755738,0.0033698865562933156
adult,xgboost,adult/xgboost,37,14,retrieve,1.0,6,0.8121071366460874,18.472938147005724,0.5809631381168247,0.3868287890926811,-0.3652165347902546,0.011862974735547614
adult,xgboost,adult/xgboost,37,14,read,1.0,6,0.9952301795877905,15.978758113403819,0.7936745757830546,0.3868287890926811,-0.3652165347902546,0.011862974735547614
adult,xgboost,adult/xgboost,104,15,retrieve,1.0,6,0.34314951550037165,18.54305928735647,0.004531867283384849,0.3551082403060357,0.792159675363709,0.017614010889761327
adult,xgboost,adult/xgboost,104,15,read,1.0,6,0.0061293305399198195,16.578648501270376,-0.2978871646989819,0.3551082403060357,0.792159675363709,0.017614010889761327
adult,xgboost,adult/xgboost,45,16,retrieve,1.0,6,0.0468558735053409,22.806994016773345,-0.09572548943501628,0.3045051759187405,-0.49216991072005367,0.005725496435186568
adult,xgboost,adult/xgboost,45,16,read,1.0,6,0.8689015174249107,21.914436185975198,0.7314304911629862,0.3045051759187405,-0.49216991072005367,0.005725496435186568
adult,xgboost,adult/xgboost,101,17,retrieve,1.0,6,0.9333367743648867,20.138496119035253,0.6400683758943682,0.3253298029304275,-0.9452598726505711,0.013966703213983238
adult,xgboost,adult/xgboost,101,17,read,1.0,6,0.839537304031374,21.254558052896016,0.530681199762198,0.3253298029304275,-0.9452598726505711,0.013966703213983238
adult,xgboost,adult/xgboost,68,18,retrieve,1.0,6,0.34177092618706173,18.66533567017256,0.04626524832148905,0.36024275590797944,0.9004396219777746,0.015188887190419957
adult,xgboost,adult/xgboost,68,18,read,1.0,6,0.0002633525132900161,15.36892144245055,-0.24517346151451777,0.36024275590797944,0.9004396219777746,0.015188887190419957
adult,xgboost,adult/xgboost,20,19,retrieve,1.0,6,0.4687502562024486,22.226909883960474,0.19230796562638153,0.40153349306908576,1.645559827147566,0.011897393382914448
adult,xgboost,adult/xgboost,20,19,read,1.0,6,0.7113048815594979,19.313657801806023,0.46952269702841687,0.40153349306908576,1.645559827147566,0.011897393382914448
adult,xgboost,adult/xgboost,106,20,retrieve,1.0,6,0.635520738858415,19.976377337758656,0.5776881267447377,0.4054888060984203,-0.04047137171398696,0.00229434052725096
adult,xgboost,adult/xgboost,106,20,read,1.0,6,0.9951920541032798,15.759079699048979,0.9470353588775738,0.4054888060984203,-0.04047137171398696,0.00229434052725096
adult,xgboost,adult/xgboost,103,21,retrieve,1.0,6,0.2972177930284534,19.614573311061726,0.20267291502586987,0.3896450502020786,0.3446027200533788,0.004208344310810573
adult,xgboost,adult/xgboost,103,21,read,1.0,6,0.37770304545077865,19.953091468008445,0.28173356648830233,0.3896450502020786,0.3446027200533788,0.004208344310810573
adult,xgboost,adult/xgboost,108,22,retrieve,1.0,6,0.742517457145293,19.2020853553576,0.5227540620969287,0.4226492022075932,0.32187165333734513,0.010819834992057051
adult,xgboost,adult/xgboost,108,22,read,1.0,6,0.8866188778667783,17.709401713689246,0.6830060735166082,0.4226492022075932,0.32187165333734513,0.010819834992057051
adult,xgboost,adult/xgboost,115,23,retrieve,1.0,6,0.8875900403470851,20.684981442202357,0.8707391684278005,0.4006518286853702,-0.5539306073424377,0.00023451178493144153
adult,xgboost,adult/xgboost,115,23,read,1.0,6,0.9968037261531059,15.655779894320364,0.981132261265595,0.4006518286853702,-0.5539306073424377,0.00023451178493144153
adult,xgboost,adult/xgboost,13,24,retrieve,1.0,6,0.6250805066930951,19.216404122921812,0.3440297928256358,0.3213009063028115,1.0077516573258807,0.014001095738121413
adult,xgboost,adult/xgboost,13,24,read,1.0,6,0.9995431343842325,16.016779861026084,0.7632906661335913,0.3213009063028115,1.0077516573258807,0.014001095738121413
adult,xgboost,adult/xgboost,5,25,retrieve,1.0,6,0.3847343499443292,20.838125631056563,-0.03090263983322793,0.46500333245417685,-0.28944004754099506,0.019370119795035105
adult,xgboost,adult/xgboost,5,25,read,1.0,6,0.8914858760101491,16.9387743898266,0.5513797868981352,0.46500333245417685,-0.28944004754099506,0.019370119795035105
adult,xgboost,adult/xgboost,4,26,retrieve,1.0,6,0.5000000000001412,20.445886747590095,0.21012662418722078,0.4844268260300537,1.602414767943937,0.013590673725397245
adult,xgboost,adult/xgboost,4,26,read,1.0,6,0.8157987219914153,17.117184058639726,0.5711646583528718,0.4844268260300537,1.602414767943937,0.013590673725397245
adult,xgboost,adult/xgboost,16,27,retrieve,1.0,6,0.7213433537343932,19.90107800860656,0.6850874923339438,0.48253203803131284,-0.9247639632501564,0.0012188214824322308
adult,xgboost,adult/xgboost,16,27,read,1.0,6,0.9869272419165793,15.434547790556696,0.9561152834978219,0.48253203803131284,-0.9247639632501564,0.0012188214824322308
adult,xgboost,adult/xgboost,0,28,retrieve,1.0,6,0.005323010576918607,19.856730016587374,-0.3075940402189831,0.32797488887919574,-0.278034361604091,0.015154411151510335
adult,xgboost,adult/xgboost,0,28,read,1.0,6,0.09210938200596061,20.12885591381811,-0.22493157652154935,0.32797488887919574,-0.278034361604091,0.015154411151510335
adult,xgboost,adult/xgboost,49,29,retrieve,1.0,6,0.7187036043438644,19.51537333848859,0.5253478081621293,0.4713053900815438,1.3640330871859203,0.00929297088178486
adult,xgboost,adult/xgboost,49,29,read,1.0,6,0.8932645727441029,16.833321473053683,0.7248330064512911,0.4713053900815438,1.3640330871859203,0.00929297088178486
adult,xgboost,adult/xgboost,118,30,retrieve,1.0,6,0.6647631156260966,20.59467410918711,0.40721626580562975,0.3851675769740272,-0.33460788989493806,0.011922832501191678
adult,xgboost,adult/xgboost,118,30,read,1.0,6,0.9982634978284011,15.614280182336842,0.8000970505877223,0.3851675769740272,-0.33460788989493806,0.011922832501191678
adult,xgboost,adult/xgboost,1,31,retrieve,1.0,6,0.5937348984222592,21.0170481821607,0.2933555231327056,0.4606130130772072,1.9049856460196066,0.013721212074601917
adult,xgboost,adult/xgboost,1,31,read,1.0,6,0.9383794310257384,16.53504272581912,0.6994986031221705,0.4606130130772072,1.9049856460196066,0.013721212074601917
adult,xgboost,adult/xgboost,50,32,retrieve,1.0,6,0.2639915377466221,19.23578803938868,-0.0040438014453685785,0.35817476945862553,0.3026490894137348,0.013310363925185338
adult,xgboost,adult/xgboost,50,32,read,1.0,6,0.6678086808757405,20.992870052772556,0.37638594063921305,0.35817476945862553,0.3026490894137348,0.013310363925185338
adult,xgboost,adult/xgboost,35,33,retrieve,1.0,6,0.5000000000000011,23.322202408742235,0.393531563273031,0.35144511425944136,1.6296033421325546,0.0040505795752616815
adult,xgboost,adult/xgboost,35,33,read,1.0,6,0.791980704538614,20.57291094837067,0.6966484916474663,0.35144511425944136,1.6296033421325546,0.0040505795752616815
adult,xgboost,adult/xgboost,29,34,retrieve,1.0,6,0.4118425592142535,19.141281526339874,0.3553797546358054,0.4876827455698633,0.5595598093014409,0.0023228750132149646
adult,xgboost,adult/xgboost,29,34,read,1.0,6,0.07378374947433908,16.333348370359957,0.023843422662694572,0.4876827455698633,0.5595598093014409,0.0023228750132149646
adult,xgboost,adult/xgboost,113,35,retrieve,1.0,6,0.8600194007009352,20.337777503820675,0.47367668072311575,0.3198838373298466,-0.3534751361020141,0.018406274722372936
adult,xgboost,adult/xgboost,113,35,read,1.0,6,0.9999519353125947,15.465576430061772,0.7032882868010221,0.3198838373298466,-0.3534751361020141,0.018406274722372936
adult,xgboost,adult/xgboost,100,36,retrieve,1.0,6,0.8735647394442898,18.26709441679617,0.6102389861104953,0.4722204563381407,-0.011984518776113728,0.013758386944269925
adult,xgboost,adult/xgboost,100,36,read,1.0,6,0.9910959963224003,15.36940286845758,0.7676378045557888,0.4722204563381407,-0.011984518776113728,0.013758386944269925
adult,xgboost,adult/xgboost,22,37,retrieve,1.0,6,0.42218413978022223,21.963326888281852,0.14102656592588647,0.4063954582411983,-0.8814948973025901,0.012254863537906913
adult,xgboost,adult/xgboost,22,37,read,1.0,6,0.9528848121992016,17.147802113446645,0.7307408373238813,0.4063954582411983,-0.8814948973025901,0.012254863537906913
adult,xgboost,adult/xgboost,116,38,retrieve,1.0,6,0.40624937370167014,21.18032340899926,0.036910803977554266,0.3874125795973523,1.4305002606297084,0.016871251813477366
adult,xgboost,adult/xgboost,116,38,read,1.0,6,0.0048770769859252106,15.981139060735451,-0.27674474437394175,0.3874125795973523,1.4305002606297084,0.016871251813477366
adult,xgboost,adult/xgboost,30,39,retrieve,1.0,6,0.517724320861816,18.807019489582295,0.16294386032011,0.30517720013489363,0.47191459135876945,0.018226197975260306
adult,xgboost,adult/xgboost,30,39,read,1.0,6,0.0021993982188902583,16.99499464312927,-0.31955473873527224,0.30517720013489363,0.47191459135876945,0.018226197975260306
forest_cover,xgboost,forest_cover/xgboost,10,0,retrieve,1.0,6,0.3428510893762571,22.081703867363977,-0.09232451801441964,0.37215472235655955,-0.5691310315889586,0.01916408307676457
forest_cover,xgboost,forest_cover/xgboost,10,0,read,1.0,6,0.7760602299220919,19.91500505535796,0.3824074185670256,0.37215472235655955,-0.5691310315889586,0.01916408307676457
forest_cover,xgboost,forest_cover/xgboost,87,1,retrieve,1.0,6,0.5937465685079726,19.387076520456155,0.21046075900125039,0.3507135896503841,1.1802138099817343,0.019151201529274527
forest_cover,xgboost,forest_cover/xgboost,87,1,read,1.0,6,0.3544982870964246,21.395160905283262,-0.06724475115191074,0.3507135896503841,1.1802138099817343,0.019151201529274527
forest_cover,xgboost,forest_cover/xgboost,62,2,retrieve,1.0,6,0.29925229434767653,20.195080973991203,0.26092860556287795,0.4762180843553454,-0.7171115245577556,0.0013034703261997449
forest_cover,xgboost,forest_cover/xgboost,62,2,read,1.0,6,0.5825370433135237,17.869141364763742,0.5472451477898858,0.4762180843553454,-0.7171115245577556,0.0013034703261997449
forest_cover,xgboost,forest_cover/xgboost,91,3,retrieve,1.0,6,0.6473177529883847,22.191752597940756,0.2097756447319084,0.32176246897134114,-0.24220924480598727,0.019175687290960683
forest_cover,xgboost,forest_cover/xgboost,91,3,read,1.0,6,0.2149263448829244,22.001878012485708,-0.2189747876983651,0.32176246897134114,-0.24220924480598727,0.019175687290960683
forest_cover,xgboost,forest_cover/xgboost,96,4,retrieve,1.0,6,0.44652733380416243,20.3637640903676,0.047531124241678005,0.47941012712856945,-0.3040937840508253,0.019004158948469654
forest_cover,xgboost,forest_cover/xgboost,96,4,read,1.0,6,0.810571125799554,17.218127339249257,0.47135509704947026,0.47941012712856945,-0.3040937840508253,0.019004158948469654
forest_cover,xgboost,forest_cover/xgboost,30,5,retrieve,1.0,6,0.4683282437356015,19.925388765529576,0.19473224205826595,0.36047733244546204,0.4793213822243294,0.013128777799803338
forest_cover,xgboost,forest_cover/xgboost,30,5,read,1.0,6,0.9402967290046563,18.4163512193523,0.6865125459626427,0.36047733244546204,0.4793213822243294,0.013128777799803338
forest_cover,xgboost,forest_cover/xgboost,51,6,retrieve,1.0,6,0.47961575052817396,19.09475608570642,0.16691566313195078,0.37340469599050363,0.8259914112333511,0.01574778363476009
forest_cover,xgboost,forest_cover/xgboost,51,6,read,1.0,6,0.7405608030181516,20.079566424255415,0.41235213548918404,0.37340469599050363,0.8259914112333511,0.01574778363476009
forest_cover,xgboost,forest_cover/xgboost,88,7,retrieve,1.0,6,0.48413121367250544,25.830389282419393,0.35324257354961197,0.3012008745578497,-0.6018007381982281,0.004602665442746972
forest_cover,xgboost,forest_cover/xgboost,88,7,read,1.0,6,0.9768042171936892,19.120556990612197,0.8767986902869244,0.3012008745578497,-0.6018007381982281,0.004602665442746972
forest_cover,xgboost,forest_cover/xgboost,36,8,retrieve,1.0,6,0.4389851606369348,18.85162842492349,0.30375102774856977,0.465987569416884,0.5533905516444269,0.006537055054906493
forest_cover,xgboost,forest_cover/xgboost,36,8,read,1.0,6,0.443929242823476,18.085860259136037,0.3137009785941583,0.465987569416884,0.5533905516444269,0.006537055054906493
forest_cover,xgboost,forest_cover/xgboost,72,9,retrieve,1.0,6,0.4375381789683709,20.329783197307613,0.29765281112805264,0.4936063485077363,1.8072696831668789,0.006290542628966884
forest_cover,xgboost,forest_cover/xgboost,72,9,read,1.0,6,0.4538977627609426,17.592637003191644,0.33123052973642536,0.4936063485077363,1.8072696831668789,0.006290542628966884
forest_cover,xgboost,forest_cover/xgboost,0,10,retrieve,1.0,6,0.593749973398424,21.872339904070373,0.37161741344597665,0.3561412551370098,1.6536666897677934,0.009607228164616365
forest_cover,xgboost,forest_cover/xgboost,0,10,read,1.0,6,0.9027686952263196,19.200108420335653,0.7063088728467831,0.3561412551370098,1.6536666897677934,0.009607228164616365
forest_cover,xgboost,forest_cover/xgboost,43,11,retrieve,1.0,6,0.4690438030649462,18.999319712924898,0.0927926957782942,0.4947804056001162,1.386845856131795,0.01917179734803128
forest_cover,xgboost,forest_cover/xgboost,43,11,read,1.0,6,0.652804193772247,17.454337507670974,0.3061731722310376,0.4947804056001162,1.386845856131795,0.01917179734803128
forest_cover,xgboost,forest_cover/xgboost,73,12,retrieve,1.0,6,0.47736258586389035,19.668776834911824,0.42121507934175534,0.3665215895281073,0.4217171358879974,0.002244547634694485
forest_cover,xgboost,forest_cover/xgboost,73,12,read,1.0,6,0.16139015161394832,19.618206163317684,0.10535615337312486,0.3665215895281073,0.4217171358879974,0.002244547634694485
forest_cover,xgboost,forest_cover/xgboost,52,13,retrieve,1.0,6,0.5961207909019601,18.841846718025074,0.3290288580357844,0.4853441336358741,0.45487597811460434,0.013538584443643822
forest_cover,xgboost,forest_cover/xgboost,52,13,read,1.0,6,0.19197953641959975,17.139344827663777,-0.05206293083845627,0.4853441336358741,0.45487597811460434,0.013538584443643822
forest_cover,xgboost,forest_cover/xgboost,35,14,retrieve,1.0,6,0.30611635706923623,23.15063768246871,0.003085735344718687,0.35990300394116553,-0.8830116088613987,0.012571170855691219
forest_cover,xgboost,forest_cover/xgboost,35,14,read,1.0,6,0.8140588245126753,20.06805103116925,0.5497799262591163,0.35990300394116553,-0.8830116088613987,0.012571170855691219
forest_cover,xgboost,forest_cover/xgboost,56,15,retrieve,1.0,6,0.45263292344189665,18.62523107404867,0.29070431586178924,0.4784111632089683,0.8533692788625542,0.008049758254490025
forest_cover,xgboost,forest_cover/xgboost,56,15,read,1.0,6,0.650707420908829,17.733472773807254,0.49595725206709995,0.4784111632089683,0.8533692788625542,0.008049758254490025
forest_cover,xgboost,forest_cover/xgboost,6,16,retrieve,1.0,6,0.4374977981658519,21.21048914972685,0.414362806497785,0.3257884332777636,1.5179918656112648,0.0005249757131702104
forest_cover,xgboost,forest_cover/xgboost,6,16,read,1.0,6,0.38611873107811145,22.756450883898392,0.362172147046114,0.3257884332777636,1.5179918656112648,0.0005249757131702104
forest_cover,xgboost,forest_cover/xgboost,28,17,retrieve,1.0,6,0.6759408663794889,20.660656220764192,0.291243303698868,0.44796178965007605,-0.7206186672967508,0.01803899927951251
forest_cover,xgboost,forest_cover/xgboost,28,17,read,1.0,6,0.31387236831806375,18.243940782841197,-0.027230066319077473,0.44796178965007605,-0.7206186672967508,0.01803899927951251
forest_cover,xgboost,forest_cover/xgboost,24,18,retrieve,1.0,6,0.7817412915251238,22.41594620631017,0.746754452001417,0.3548444526573813,-0.4017137959076905,0.0010254681784182696
forest_cover,xgboost,forest_cover/xgboost,24,18,read,1.0,6,0.2195876052082334,20.524857344706604,0.18654001713466226,0.3548444526573813,-0.4017137959076905,0.0010254681784182696
forest_cover,xgboost,forest_cover/xgboost,77,19,retrieve,1.0,6,0.5342478627899057,18.519823058396646,0.3422601476922572,0.4476435384520391,0.7966509839151326,0.009718651983343025
forest_cover,xgboost,forest_cover/xgboost,77,19,read,1.0,6,0.7428828250276258,18.06955751846967,0.5552710840126197,0.4476435384520391,0.7966509839151326,0.009718651983343025
forest_cover,xgboost,forest_cover/xgboost,31,20,retrieve,1.0,6,0.46874999642649934,24.29162471151212,0.3337959408935445,0.3383332134106652,1.769123861561427,0.0050615822116947705
forest_cover,xgboost,forest_cover/xgboost,31,20,read,1.0,6,0.9273597422564674,19.36361831294694,0.8173491962496081,0.3383332134106652,1.769123861561427,0.0050615822116947705
forest_cover,xgboost,forest_cover/xgboost,21,21,retrieve,1.0,6,0.516147224681362,19.555133520513966,0.47423854511074737,0.4611302080307655,0.3126589542228142,0.001529454122071805
forest_cover,xgboost,forest_cover/xgboost,21,21,read,1.0,6,0.09537304482964493,16.883279677207966,0.05755084313324807,0.4611302080307655,0.3126589542228142,0.001529454122071805
forest_cover,xgboost,forest_cover/xgboost,90,22,retrieve,1.0,6,0.6663905774898836,20.889054141671004,0.5741649378737584,0.39084432318636586,0.12200851399821877,0.003840558747755134
forest_cover,xgboost,forest_cover/xgboost,90,22,read,1.0,6,0.13983678111696518,18.691362584435584,0.05605150503584809,0.39084432318636586,0.12200851399821877,0.003840558747755134
forest_cover,xgboost,forest_cover/xgboost,75,23,retrieve,1.0,6,0.22038993826483644,21.068427887173836,0.06876464173201242,0.30806945086067183,0.28318329157901245,0.006627229012081435
forest_cover,xgboost,forest_cover/xgboost,75,23,read,1.0,6,0.6185049842438066,23.836314253660337,0.44853627088085857,0.30806945086067183,0.28318329157901245,0.006627229012081435
forest_cover,xgboost,forest_cover/xgboost,19,24,retrieve,1.0,6,0.5293858060205335,21.02822782976483,0.19914273024238005,0.35741541702778756,0.06453759673679982,0.015134089204021742
forest_cover,xgboost,forest_cover/xgboost,19,24,read,1.0,6,0.8857905870071148,19.397125301436926,0.5802327623935812,0.35741541702778756,0.06453759673679982,0.015134089204021742
forest_cover,xgboost,forest_cover/xgboost,46,25,retrieve,1.0,6,0.5643979192114856,18.83598042980629,0.5510509631481427,0.43564668989957833,0.6236726544877385,7.150974000861954e-05
forest_cover,xgboost,forest_cover/xgboost,46,25,read,1.0,6,0.8948310030140851,17.38662178238322,0.8815876902107987,0.43564668989957833,0.6236726544877385,7.150974000861954e-05
forest_cover,xgboost,forest_cover/xgboost,18,26,retrieve,1.0,6,0.5102221227863399,18.360465055064708,0.2803881272378663,0.4602300206971907,0.506558347481159,0.01186429618722454
forest_cover,xgboost,forest_cover/xgboost,18,26,read,1.0,6,0.397116836408305,18.153774501930172,0.16973507880132074,0.4602300206971907,0.506558347481159,0.01186429618722454
forest_cover,xgboost,forest_cover/xgboost,114,27,retrieve,1.0,6,0.5312499582346586,22.963810817184743,0.16473427722505252,0.3750476070053122,1.9276683674064659,0.015438016095495253
forest_cover,xgboost,forest_cover/xgboost,114,27,read,1.0,6,0.7550464556246964,19.942874799924237,0.43516803347301936,0.3750476070053122,1.9276683674064659,0.015438016095495253
forest_cover,xgboost,forest_cover/xgboost,33,28,retrieve,1.0,6,0.5116198073164646,20.16775188664702,0.2947671011634847,0.48776979986978847,-0.6129862015134343,0.010157438831276575
forest_cover,xgboost,forest_cover/xgboost,33,28,read,1.0,6,0.33941895673609046,17.55438954047799,0.14911131875828396,0.48776979986978847,-0.6129862015134343,0.010157438831276575
forest_cover,xgboost,forest_cover/xgboost,100,29,retrieve,1.0,6,0.22750011259595032,21.533032146450104,0.19398332044493788,0.43501485152381913,-0.7447755848714093,0.0009992458100964497
forest_cover,xgboost,forest_cover/xgboost,100,29,read,1.0,6,0.6176932719579391,18.685271298998927,0.587022092901899,0.43501485152381913,-0.7447755848714093,0.0009992458100964497
forest_cover,xgboost,forest_cover/xgboost,42,30,retrieve,1.0,6,0.7370531528167438,19.62133780811478,0.6743619860850544,0.34689165043503867,0.348993741715536,0.002583471485350255
forest_cover,xgboost,forest_cover/xgboost,42,30,read,1.0,6,0.5614424758926345,21.768216049269657,0.49320491044240256,0.34689165043503867,0.348993741715536,0.002583471485350255
forest_cover,xgboost,forest_cover/xgboost,119,31,retrieve,1.0,6,0.6561632204821384,19.646669791038263,0.35317695264438576,0.49880316633140553,-0.16965788477071753,0.014810971575981016
forest_cover,xgboost,forest_cover/xgboost,119,31,read,1.0,6,0.404825933418931,17.470198195821762,0.13407532451386006,0.49880316633140553,-0.16965788477071753,0.014810971575981016
forest_cover,xgboost,forest_cover/xgboost,93,32,retrieve,1.0,6,0.6735824339867484,22.63344720919642,0.5468202157713294,0.39332556049590167,-0.6615455934972649,0.005070470138936185
forest_cover,xgboost,forest_cover/xgboost,93,32,read,1.0,6,0.9267249051986625,17.84819034379858,0.8242261890263826,0.39332556049590167,-0.6615455934972649,0.005070470138936185
forest_cover,xgboost,forest_cover/xgboost,79,33,retrieve,1.0,6,0.5000002255320055,20.864775396066392,0.12415360518627523,0.3858497184799133,1.4284215787059544,0.017438319533232348
forest_cover,xgboost,forest_cover/xgboost,79,33,read,1.0,6,0.862260839570637,18.80639099179608,0.5223089841887947,0.3858497184799133,1.4284215787059544,0.017438319533232348
forest_cover,xgboost,forest_cover/xgboost,17,34,retrieve,1.0,6,0.4052106238414456,21.553239262942313,0.19947750279916635,0.38281507029436457,-0.1538082381675504,0.008988584902658945
forest_cover,xgboost,forest_cover/xgboost,17,34,read,1.0,6,0.8659923030018947,18.85361566015008,0.6845249779185354,0.38281507029436457,-0.1538082381675504,0.008988584902658945
forest_cover,xgboost,forest_cover/xgboost,29,35,retrieve,1.0,6,0.5981197334372954,19.94979288672433,0.2672373363603091,0.36690012495277746,0.4670692102821348,0.015984245996317478
forest_cover,xgboost,forest_cover/xgboost,29,35,read,1.0,6,0.3306423306297226,20.63520988091188,-0.011195940292413987,0.36690012495277746,0.4670692102821348,0.015984245996317478
forest_cover,xgboost,forest_cover/xgboost,70,36,retrieve,1.0,6,0.051227578398819994,22.173657420213083,-0.27846238349263974,0.31934874295177196,-0.3850884305986505,0.014327359527159448
forest_cover,xgboost,forest_cover/xgboost,70,36,read,1.0,6,0.5137548159572961,23.3030222186634,0.16788403856112072,0.31934874295177196,-0.3850884305986505,0.014327359527159448
forest_cover,xgboost,forest_cover/xgboost,118,37,retrieve,1.0,6,0.501472323298662,20.9121998018937,0.4647857603571476,0.48455881052479516,-0.9691242903037045,0.0011804861839202064
forest_cover,xgboost,forest_cover/xgboost,118,37,read,1.0,6,0.825335067341338,17.069018530076626,0.7931853267935045,0.48455881052479516,-0.9691242903037045,0.0011804861839202064
forest_cover,xgboost,forest_cover/xgboost,44,38,retrieve,1.0,6,0.30839286358764606,18.477456106968624,0.0824433113669225,0.37933012638145297,0.8706891062674207,0.011578950640290478
forest_cover,xgboost,forest_cover/xgboost,44,38,read,1.0,6,0.44155330651677005,20.41791849990756,0.1931352360288666,0.37933012638145297,0.8706891062674207,0.011578950640290478
forest_cover,xgboost,forest_cover/xgboost,101,39,retrieve,1.0,6,0.30657546311379247,18.194017841734713,0.03948230959518713,0.42673553309567885,1.16012370321927,0.014020715805469574
forest_cover,xgboost,forest_cover/xgboost,101,39,read,1.0,6,0.32883325696054855,18.76972552298284,0.05366826965613737,0.42673553309567885,1.16012370321927,0.014020715805469574
wine_quality,mlp,wine_quality/mlp,303,0,retrieve,1.0,6,0.6135748716513443,20.025642108203133,0.500838385849716,0.4035706762746901,0.1024739927003846,0.005030374819310461
wine_quality,mlp,wine_quality/mlp,303,0,read,1.0,6,0.6605720716795529,19.42267519338576,0.5508687354630992,0.4035706762746901,0.1024739927003846,0.005030374819310461
wine_quality,mlp,wine_quality/mlp,32,1,retrieve,1.0,6,0.5313086094249766,19.52685172153982,0.370052857293599,0.4208437749217155,1.620626195167139,0.00764361578916152
wine_quality,mlp,wine_quality/mlp,32,1,read,1.0,6,0.8549683770772146,18.01883665230459,0.7052393127393369,0.4208437749217155,1.620626195167139,0.00764361578916152
wine_quality,mlp,wine_quality/mlp,267,2,retrieve,1.0,6,0.5624999998493269,24.055283216644753,0.40414141922273356,0.30596480899548556,1.7732497088664294,0.006084259300066037
wine_quality,mlp,wine_quality/mlp,267,2,read,1.0,6,0.9933642458826051,17.70887650255852,0.8736188493281924,0.30596480899548556,1.7732497088664294,0.006084259300066037
wine_quality,mlp,wine_quality/mlp,91,3,retrieve,1.0,6,0.8944134489544586,21.416582615906012,0.6586800842962719,0.32711805095469443,-0.08957471159176023,0.010446735068368044
wine_quality,mlp,wine_quality/mlp,91,3,read,1.0,6,0.9909930872464554,17.404472876709285,0.797173170098876,0.32711805095469443,-0.08957471159176023,0.010446735068368044
wine_quality,mlp,wine_quality/mlp,370,4,retrieve,1.0,6,0.5626418446161288,20.298200079763916,0.3679877417215852,0.3275031446096579,1.2739829953605284,0.008998536923312657
wine_quality,mlp,wine_quality/mlp,370,4,read,1.0,6,0.8786715163006766,20.632574851717422,0.6810085296744852,0.3275031446096579,1.2739829953605284,0.008998536923312657
wine_quality,mlp,wine_quality/mlp,250,5,retrieve,1.0,6,0.3438859880594516,18.722122132118002,0.14900815509054577,0.45617949774455074,1.0926950551109353,0.009768007690494494
wine_quality,mlp,wine_quality/mlp,250,5,read,1.0,6,0.9457951689441931,16.496889878432718,0.7726534217424216,0.45617949774455074,1.0926950551109353,0.009768007690494494
wine_quality,mlp,wine_quality/mlp,254,6,retrieve,1.0,6,0.5215675908395261,19.122294855205347,0.4916234617232901,0.4160203868780001,1.310185664144523,0.0009383878479078733
wine_quality,mlp,wine_quality/mlp,254,6,read,1.0,6,0.8884302862939853,17.82679419590288,0.8597018392533955,0.4160203868780001,1.310185664144523,0.0009383878479078733
wine_quality,mlp,wine_quality/mlp,319,7,retrieve,1.0,6,0.5312550681998033,22.928571922074013,0.32293251168249226,0.3213945983283548,1.7603733426340464,0.008562354305559934
wine_quality,mlp,wine_quality/mlp,319,7,read,1.0,6,0.6930892896992911,22.67900423117392,0.4869036201746871,0.3213945983283548,1.7603733426340464,0.008562354305559934
wine_quality,mlp,wine_quality/mlp,13,8,retrieve,1.0,6,0.593750735693787,23.690259131021474,0.2781903482521686,0.3013534154017651,1.72172060815116,0.012813721697291097
wine_quality,mlp,wine_quality/mlp,13,8,read,1.0,6,0.7007969278824955,23.891696462873465,0.3826553785310808,0.3013534154017651,1.72172060815116,0.012813721697291097
wine_quality,mlp,wine_quality/mlp,249,9,retrieve,1.0,6,0.7557713394663892,23.117722592167574,0.41030247322042646,0.31603553736260426,-0.3947875866141498,0.014424814767824232
wine_quality,mlp,wine_quality/mlp,249,9,read,1.0,6,0.4420979084187361,23.46725108564774,0.09158715839824534,0.31603553736260426,-0.3947875866141498,0.014424814767824232
wine_quality,mlp,wine_quality/mlp,393,10,retrieve,1.0,6,0.42932266155458043,18.649286536712985,0.0676654397501081,0.3924123861890208,0.9227225479313288,0.01874909375842004
wine_quality,mlp,wine_quality/mlp,393,10,read,1.0,6,0.19710954480372467,19.102104541990432,-0.17303760423719522,0.3924123861890208,0.9227225479313288,0.01874909375842004
wine_quality,mlp,wine_quality/mlp,239,11,retrieve,1.0,6,0.6496366138453824,19.91620473491985,0.4313064146156732,0.44212800937397656,-0.035263981266156486,0.010359915554992384
