sweep_parameter,sweep_value,condition_name,app_id,model_name,selected_strategy,trials,mean_reward,mean_prob_correct,mean_time,availability_rate,dataset_trials,selection_rate
opportunity_cost,0.02,hybrid,star98_pass_rate,xgboost,lr_heuristic,8,0.5153163267869468,0.6103515208854063,4.751759704922973,1.0,40,0.2
opportunity_cost,0.02,hybrid,wine_quality,mlp,dt_traversal,27,0.46727453690740056,0.5347222222222222,3.372384265741082,1.0,40,0.675
opportunity_cost,0.02,hybrid,wine_quality,mlp,lr_calculation,10,0.5351814430053827,0.5987550867777824,3.178682188619984,1.0,40,0.25
opportunity_cost,0.02,hybrid,wine_quality,mlp,lr_heuristic,3,0.3862228953587466,0.41802704849224054,1.5902076566746963,1.0,40,0.075
opportunity_cost,0.02,linear_regression,forest_cover,mlp,dt_traversal,0,0.0,0.0,0.0,0.0,80,0.0
opportunity_cost,0.02,linear_regression,forest_cover,mlp,lr_calculation,1,0.6965752920672794,0.7917417085260383,4.758320822937942,1.0,80,0.0125
opportunity_cost,0.02,linear_regression,forest_cover,mlp,lr_heuristic,79,0.4806310111526477,0.5141492514334096,1.675912014038094,1.0,80,0.9875
opportunity_cost,0.02,linear_regression,star98_pass_rate,xgboost,dt_traversal,0,0.0,0.0,0.0,0.0,40,0.0
opportunity_cost,0.02,linear_regression,star98_pass_rate,xgboost,lr_calculation,1,0.22345683193055293,0.28482112495439493,3.0682146511921,1.0,40,0.025
opportunity_cost,0.02,linear_regression,star98_pass_rate,xgboost,lr_heuristic,39,0.465479217710819,0.5034478209297342,1.898430160945757,1.0,40,0.975
